#{"t_start": 1573473361.551032, "env_id": "BipedalWalker-v2"}
r,l,t
-136.724995,265,280.03175
-111.929311,106,280.168558
-120.728223,171,280.394967
-161.901397,484,281.080092
-124.263435,302,281.51985
-116.787997,80,281.644692
-131.950066,200,281.945296
-151.377905,325,282.413328
-111.332275,51,282.490747
-112.310158,47,282.56074
-114.913281,60,282.655324
-109.462016,93,282.789818
-151.118225,399,283.333126
-137.411076,306,283.734644
-126.070594,118,283.91432
-110.461845,49,283.983718
-115.425045,100,284.11598
-112.81827,55,284.194756
-126.326486,243,284.514374
-120.068265,156,284.731171
-126.280471,132,284.913064
-143.209726,275,285.27338
-178.867755,632,286.094588
-160.676714,485,286.747729
-139.448903,248,287.165319
-109.775959,100,287.325045
-117.99767,84,287.450669
-112.731089,48,287.530909
-115.594464,63,287.623084
-119.013989,104,287.766385
-118.552664,84,287.882052
-114.937553,73,287.992629
-114.297182,55,288.079184
-111.797599,50,288.156534
-114.1637,55,288.240552
-114.750593,117,288.415903
-107.43766,116,288.586313
-143.366138,329,289.120614
-116.807037,70,289.22512
-159.517151,383,289.789202
-139.985642,300,290.273522
-115.281428,59,290.368044
-108.389442,33,290.420173
-113.190847,114,290.599419
-110.85503,46,290.688381
-108.828406,62,290.786118
-110.309537,81,290.923336
-116.086165,168,291.188575
-133.926535,185,291.465684
-110.8117,88,291.592752
-113.133182,84,291.717383
-117.674854,153,291.926937
-114.35251,64,292.023222
-116.947344,86,292.141651
-122.26919,103,292.281711
-114.306931,52,292.352942
-115.92906,73,292.45138
-114.836876,58,292.533245
-114.268324,51,292.61432
-132.041113,174,292.855703
-119.278905,110,293.043053
-122.847313,138,293.244418
-113.120625,99,293.415416
-123.642156,131,293.61705
-134.434165,200,293.91413
-111.919866,119,294.097411
-111.026174,68,294.191289
-115.147733,62,294.287442
-142.581303,220,294.601398
-124.065406,129,294.780805
-109.085018,82,294.88761
-120.749215,129,295.083498
-107.341794,91,295.224084
-137.285095,245,295.597745
-107.254483,63,295.706903
-112.038358,61,295.797673
-118.765642,99,295.941777
-118.87868,108,296.10076
-113.267427,51,296.177478
-113.084107,72,296.283931
-120.251113,71,296.392147
-111.82921,40,296.452872
-110.817379,38,296.512775
-109.431975,58,296.597862
-108.993902,58,296.683442
-126.37877,137,296.876548
-125.581398,87,297.001576
-120.087174,70,297.114124
-113.123553,48,297.183098
-116.139399,58,297.2655
-115.098995,59,297.349253
-116.879032,56,297.427447
-112.680252,47,297.491409
-119.178988,68,297.582675
-110.809787,44,297.643322
-119.544577,71,297.744756
-122.848604,88,297.86369
-106.975646,64,297.949196
-121.231046,80,298.063033
-114.92313,54,298.137619
-115.424843,56,298.214635
-118.747758,78,298.321388
-108.562033,32,298.368874
-113.182256,52,298.442303
-116.8369,89,298.564543
-113.521877,53,298.633687
-110.456593,73,298.735267
-117.19549,79,298.839905
-119.232981,104,299.001376
-116.681547,69,299.106878
-120.195225,106,299.255768
-115.584472,66,299.342631
-113.875639,97,299.47116
-118.208072,148,299.666075
-110.096167,115,299.822907
-109.355719,35,299.873846
-116.318371,63,299.962176
-109.583911,55,300.043428
-117.947374,71,300.152217
-120.169544,94,300.292584
-115.832366,62,300.388805
-118.001442,104,300.552659
-111.997257,110,300.715095
-113.831322,70,300.818618
-106.113564,83,300.936891
-107.981046,134,301.150288
-117.49341,91,301.288274
-117.615155,61,301.378007
-121.909585,130,301.566244
-108.439168,82,301.6877
-116.519301,72,301.795656
-118.671183,70,301.899313
-120.545025,102,302.037121
-112.197704,54,302.112343
-120.521236,73,302.214516
-114.101751,83,302.326307
-114.151257,69,302.421217
-109.571414,80,302.534975
-118.357214,85,302.652246
-121.315774,120,302.820976
-107.179227,65,302.906267
-118.268669,110,303.053293
-121.245112,119,303.216902
-111.93891,66,303.30972
-116.631161,80,303.419505
-134.34222,114,303.588112
-119.700079,79,303.697077
-123.1495,103,303.837822
-124.749581,154,304.063417
-123.359885,151,304.27956
-134.500028,128,304.456038
-129.260296,140,304.643415
-132.383314,150,304.849544
-136.332457,138,305.031941
-139.915412,181,305.269828
-130.82435,109,305.416094
-126.293476,96,305.562287
-130.197384,116,305.732783
-137.616684,160,305.968473
-143.387156,239,306.341068
-145.371229,198,306.618375
-140.31038,169,306.843396
-133.580437,118,307.00385
-120.687361,126,307.170025
-125.728102,127,307.351375
-119.686221,169,307.613048
-115.759612,78,307.734321
-116.444756,62,307.827334
-108.950305,59,307.932897
-110.500229,60,308.051374
-119.287492,88,308.187961
-116.140976,60,308.282277
-115.855277,55,308.3649
-123.364098,150,308.577263
-114.853132,52,308.659202
-113.370824,94,308.798771
-113.065104,78,308.911594
-125.439802,85,309.039054
-110.481912,38,309.096979
-121.978363,86,309.222416
-121.789151,97,309.370296
-108.587108,60,309.450418
-121.814873,134,309.62775
-114.96309,63,309.715345
-122.035465,100,309.847346
-108.578971,88,309.971177
-117.948951,70,310.069675
-147.84569,244,310.389715
-124.147393,77,310.494639
-115.991484,67,310.58947
-121.564584,147,310.789434
-112.176902,45,310.851008
-122.231807,93,310.983593
-108.573287,69,311.078919
-123.986578,103,311.223395
-118.534789,76,311.350441
-110.486506,67,311.447578
-127.405407,163,311.692826
-109.761644,44,311.761242
-132.108206,136,311.965161
-118.267349,64,312.065296
-122.054753,125,312.243541
-104.95102,80,312.360728
-120.071036,87,312.48708
-137.374781,153,312.709449
-116.809026,71,312.813961
-109.155291,56,312.898271
-116.06257,86,313.024172
-118.296108,88,313.141161
-139.69133,165,313.366767
-122.200519,127,313.537147
-112.87355,92,313.664743
-118.977031,78,313.771585
-113.588818,62,313.859775
-125.770301,124,314.041024
-120.563187,69,314.140837
-113.768928,96,314.266627
-108.194075,84,314.381377
-118.260793,86,314.497888
-112.447184,51,314.567897
-120.0019,68,314.660484
-119.940836,92,314.792275
-111.21997,60,314.874201
-119.187042,91,314.994201
-108.793257,32,315.041602
-108.201247,60,315.119121
-121.331009,92,315.245348
-119.563877,68,315.337886
-119.466729,81,315.449441
-106.748738,79,315.564497
-114.399145,90,315.682202
-118.644849,67,315.775137
-115.670417,55,315.853537
-114.499931,52,315.925381
-122.766139,101,316.061173
-118.00199,76,316.167689
-132.510635,181,316.412359
-128.989201,184,316.651539
-115.646353,63,316.73785
-129.221215,154,316.955234
-117.138877,58,317.050274
-128.889123,124,317.2424
-119.89792,71,317.355694
-134.625533,111,317.530713
-121.277603,87,317.656707
-120.941298,71,317.761412
-120.631942,71,317.866005
-120.975639,80,317.98161
-130.621418,132,318.178938
-117.749037,66,318.273939
-117.402265,69,318.376059
-121.269918,67,318.474264
-123.575213,88,318.603395
-128.002844,99,318.741468
-124.29618,86,318.865976
-119.489089,71,318.962882
-120.316496,85,319.078476
-129.821912,115,319.232657
-114.330338,54,319.305005
-116.723324,58,319.383498
-117.350503,84,319.499137
-111.960078,106,319.642014
