#{"t_start": 1573855224.407611, "env_id": "Pendulum-v0"}
r,l,t
-5.387901,200,10285.991226
-126.146995,200,10290.427957
-376.16066,200,10294.9104
-124.440754,200,10299.541004
-3.949019,200,10304.049901
-349.976665,200,10308.517093
-453.309288,200,10312.976263
-373.16713,200,10317.421007
-255.952946,200,10321.881869
-367.943942,200,10326.443685
-128.22813,200,10330.929282
-235.842618,200,10335.416617
-120.607157,200,10339.884005
-239.162982,200,10344.346409
-368.149763,200,10348.787322
-123.860461,200,10353.241265
-120.726794,200,10357.720395
-124.721501,200,10362.256245
-121.726571,200,10366.768203
-126.44471,200,10371.22572
-373.612211,200,10375.704105
-119.892052,200,10380.177152
-126.063144,200,10384.649251
-121.170508,200,10389.132519
-367.698311,200,10393.601778
-361.043523,200,10398.034674
-240.215762,200,10402.515787
-121.828526,200,10406.952412
-238.616003,200,10411.425279
-365.478603,200,10415.877878
-123.669386,200,10420.323337
-3.758262,200,10424.812593
-126.150662,200,10429.296085
-121.855357,200,10433.792488
-119.376103,200,10438.226214
-239.798187,200,10442.688407
-3.159015,200,10447.146992
-123.5314,200,10451.587831
-119.866415,200,10456.063221
-127.01638,200,10460.513909
-231.831875,200,10464.940942
-237.433062,200,10469.428092
-125.853371,200,10473.945015
-2.837438,200,10478.41753
-232.845734,200,10482.867961
-244.765802,200,10487.439945
-120.193396,200,10491.915805
-125.514844,200,10496.355012
-353.07805,200,10500.903057
-355.901772,200,10505.390388
-231.912718,200,10509.878376
-123.959499,200,10514.364355
-3.421803,200,10518.862182
-232.47358,200,10523.356222
-3.399685,200,10527.833809
-128.00451,200,10532.334843
-237.689128,200,10536.79275
-362.506018,200,10541.241233
-231.774643,200,10545.741278
-126.754765,200,10550.171231
-402.546723,200,10554.685218
-123.103474,200,10559.182825
-120.47985,200,10563.633871
-123.200396,200,10568.108804
-329.071413,200,10572.573514
-119.228636,200,10577.06287
-352.136297,200,10581.544488
-3.373047,200,10586.022709
-2.754574,200,10590.484115
-3.301753,200,10594.955261
-3.036964,200,10599.457252
-124.519988,200,10603.966188
-3.59364,200,10608.406804
-370.386948,200,10612.900105
-231.175153,200,10617.427434
-122.906885,200,10621.897171
-127.749069,200,10626.423364
-2.84607,200,10630.912061
-125.747688,200,10635.408886
-124.638833,200,10639.945224
-122.167328,200,10644.413637
-123.1333,200,10648.835634
-237.75621,200,10653.299357
-239.048876,200,10657.76043
-126.176384,200,10662.234692
-4.291585,200,10666.729749
-355.043189,200,10671.189807
-121.07755,200,10675.631645
-4.225404,200,10680.166715
-126.216455,200,10684.663916
-124.567769,200,10689.101925
-125.251353,200,10693.562349
-4.653058,200,10698.004747
-126.716763,200,10702.479245
-121.158495,200,10706.984095
-120.323206,200,10711.416021
-232.486848,200,10715.895587
-238.315198,200,10720.322948
-461.533565,200,10724.812469
-128.983148,200,10729.328125
-4.834073,200,10733.775646
-123.620556,200,10738.216749
-366.080703,200,10742.671402
-125.905479,200,10747.112335
-123.322148,200,10751.568764
-340.208925,200,10756.006943
-123.323118,200,10760.433472
-126.054464,200,10764.961548
-122.323491,200,10769.44849
-127.988639,200,10773.914933
-121.354559,200,10778.369562
-235.971722,200,10782.844476
-126.113193,200,10787.336541
-3.455883,200,10791.770792
-126.489155,200,10796.229645
-236.42513,200,10800.701917
-234.352423,200,10805.132873
-125.996696,200,10809.591261
-125.455477,200,10814.051091
-122.419328,200,10818.538989
-549.737321,200,10823.021169
-123.096414,200,10827.503295
-4.69351,200,10832.00691
-125.935607,200,10836.474201
-126.325607,200,10840.96228
-233.263432,200,10845.455248
-233.498115,200,10849.913047
-121.805688,200,10854.442193
-125.281069,200,10858.900746
-120.933738,200,10863.30918
-4.135964,200,10867.756206
-239.131553,200,10872.22464
-458.491761,200,10876.691958
-239.380452,200,10881.182493
-373.414726,200,10885.62718
-120.654312,200,10890.083494
-234.442549,200,10894.577535
-122.541569,200,10899.03908
-119.699234,200,10903.500286
-122.688539,200,10907.960706
-230.684241,200,10912.404885
-125.764142,200,10916.832914
-7.017108,200,10921.321208
-119.934351,200,10925.85108
-122.500999,200,10930.317923
-120.349263,200,10934.734034
-325.446935,200,10939.206639
-127.36091,200,10943.667454
-124.451308,200,10948.131085
-356.965359,200,10952.589065
-123.663086,200,10957.074123
-120.049514,200,10961.562337
-242.809923,200,10965.995824
-120.490073,200,10970.47033
-471.138526,200,10974.977864
-353.645559,200,10979.410769
-120.879406,200,10983.961354
-4.239472,200,10988.407919
-2.89953,200,10992.921443
-231.217254,200,10997.39783
-118.598025,200,11001.839491
-360.862937,200,11006.309439
-123.940542,200,11010.708166
-230.813487,200,11015.222691
-2.670151,200,11019.728707
-125.586947,200,11024.166501
-349.690549,200,11028.622101
-121.486902,200,11033.069798
-128.31214,200,11037.529863
-242.439362,200,11042.036353
-120.193659,200,11046.458133
-123.501925,200,11050.944261
-231.366422,200,11055.372906
-119.934212,200,11059.837498
-474.874372,200,11064.362604
-126.15045,200,11068.880133
-118.788607,200,11073.330832
-119.814761,200,11077.819896
-4.158952,200,11082.332237
-354.298973,200,11086.922381
-123.552104,200,11091.427931
