#{"t_start": 1573455918.937174, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-55.572092,480,1277.590912
249.434724,314,1278.271448
-62.176238,247,1278.789093
160.165721,1000,1281.834053
219.092406,369,1282.766591
215.058103,301,1283.448177
269.788775,318,1284.190009
230.338501,314,1284.87265
90.319735,1000,1287.829466
152.415306,372,1288.684559
260.122895,270,1289.278755
211.935209,333,1290.013046
250.466237,428,1291.099165
117.192965,1000,1294.276743
276.577094,315,1295.015956
214.167927,391,1295.977781
12.871768,252,1296.487919
-21.770175,187,1296.83163
198.428381,361,1297.7516
247.513718,306,1298.355587
23.459708,291,1298.958024
244.92183,391,1299.881519
224.068751,404,1300.860914
134.509524,1000,1304.131979
270.76324,307,1304.821583
214.919705,305,1305.508689
130.498673,1000,1308.717905
233.106653,292,1309.373443
195.822171,851,1312.328784
107.454489,1000,1314.534648
254.936422,304,1315.179571
-1.104579,227,1315.636116
285.588993,280,1316.201643
105.980241,604,1318.486103
232.772054,351,1319.211147
214.736117,341,1319.898498
214.760401,295,1320.485417
257.970391,388,1321.355818
193.091931,384,1322.316429
137.092794,505,1323.446651
286.10083,566,1324.897919
220.414739,308,1325.550461
204.676419,271,1326.091701
215.598911,458,1327.073869
246.302359,273,1327.673441
140.578786,526,1329.114048
214.297136,314,1329.779295
269.263427,895,1332.840588
227.452888,262,1333.33
41.788173,212,1333.731227
261.437169,290,1334.312495
270.413199,313,1335.003379
-7.232699,172,1335.359479
-6.549215,184,1335.656278
286.354394,351,1336.500551
194.718217,297,1337.083554
182.642474,1000,1339.514731
262.153346,273,1340.077974
212.748582,263,1340.634966
220.325728,303,1341.297025
21.993974,209,1341.654131
282.384371,477,1342.679798
198.81106,277,1343.22208
256.951486,233,1343.676679
188.431213,284,1344.283138
247.813385,288,1344.926189
244.149487,270,1345.55364
237.121994,283,1346.043152
282.084242,701,1347.592879
173.564302,284,1348.252021
29.629316,160,1348.518351
251.926784,296,1349.155367
242.752415,409,1350.199693
220.046943,266,1350.729144
64.111626,216,1351.173893
160.088581,1000,1353.604662
14.654673,217,1354.034063
151.197388,1000,1356.790746
232.442845,413,1357.806904
27.366271,239,1358.230288
10.710426,214,1358.644462
262.347271,272,1359.170076
246.072863,489,1360.539451
177.996013,965,1363.346983
3.94764,164,1363.615118
-12.846548,216,1364.04715
162.317022,421,1365.025862
206.721269,310,1365.668596
201.102113,265,1366.254985
-11.57664,134,1366.485209
248.303081,281,1367.142628
235.18205,397,1368.075991
263.339189,466,1369.292158
265.326325,330,1370.061609
246.17121,439,1371.082609
157.18898,505,1372.210216
263.167029,288,1372.85793
148.440661,1000,1375.348776
271.481784,296,1376.025028
24.758317,231,1376.416314
34.258239,240,1376.883475
223.431796,313,1377.592356
239.445389,270,1378.157221
-24.576969,237,1378.643431
246.958007,288,1379.274366
235.310336,275,1379.836362
223.607727,273,1380.384776
205.7339,255,1380.904281
4.073894,174,1381.240218
249.581621,360,1381.995751
138.217236,453,1383.062306
249.169318,285,1383.619488
220.634638,226,1384.080841
153.548546,369,1384.964682
244.196958,348,1385.774646
3.609972,242,1386.163699
224.254963,375,1387.040111
237.795555,284,1387.619527
274.685183,291,1388.199145
218.660599,348,1389.021006
235.518842,811,1391.302338
-13.543299,783,1393.289165
207.410552,343,1394.060939
24.013447,236,1394.504451
223.059314,360,1395.284571
208.286994,276,1395.927315
-5.14414,245,1396.360444
-121.949911,299,1397.021719
211.61945,259,1397.583109
235.888641,319,1398.266161
245.065441,311,1398.934577
244.344399,291,1399.543088
271.089852,303,1400.189084
