#{"t_start": 1573458551.019101, "env_id": "BipedalWalker-v2"}
r,l,t
-111.509174,76,270.145739
-120.690038,75,270.229285
-112.463128,38,270.306715
-123.687285,64,270.378964
-117.797873,80,270.500513
-120.009883,54,270.561406
-123.907686,78,270.679677
-108.524821,37,270.724308
-122.217278,74,270.837969
-114.565789,64,270.909355
-114.361743,50,270.998292
-117.265353,47,271.053326
-109.248928,55,271.115331
-111.056453,35,271.190258
-101.104149,103,271.30278
-118.473845,66,271.407395
-107.645912,30,271.445485
-122.820861,65,271.549705
-110.417142,66,271.622991
-114.987434,40,271.701933
-115.701827,65,271.773682
-121.93972,61,271.875591
-116.492068,63,271.946333
-118.064336,114,272.102485
-115.77365,69,272.179418
-116.597911,45,272.262861
-116.297838,44,272.314208
-115.927623,49,272.401808
-116.835189,63,272.471734
154.91164,1600,274.576462
-117.21196,62,274.64682
-120.626858,65,274.751382
-118.073994,54,274.812057
-118.94379,70,274.920357
-119.970033,69,274.996356
-98.751732,95,275.131509
-120.339112,63,275.201202
-118.330944,104,275.345023
-119.349008,65,275.44807
-116.102821,66,275.52069
-102.948333,75,275.636468
-121.362477,54,275.697631
-106.396827,76,275.813253
-124.779375,78,275.898681
-112.829168,69,276.006758
-118.644344,60,276.07348
-119.402371,60,276.171507
-109.646649,96,276.312188
-115.068678,62,276.38475
101.271058,1600,278.475825
92.600457,1600,280.523875
-120.991865,78,280.642306
-116.899493,70,280.71858
-117.173991,74,280.832134
-122.145963,75,280.915438
-121.889888,99,281.054994
-111.239265,73,281.16731
-121.90345,70,281.246232
-102.936249,122,281.410334
-122.077248,82,281.535588
-58.454631,960,282.784853
-118.800152,69,282.894515
-100.446945,66,282.969021
-105.278565,82,283.091659
-102.265846,90,283.22366
-102.118436,61,283.29208
-118.519167,68,283.398965
-121.895166,66,283.472416
-108.292985,69,283.580919
-117.801043,49,283.638088
-98.146473,94,283.772463
-60.986503,803,284.798572
-103.252147,76,284.917408
-81.367518,397,285.439691
-101.862544,99,285.583841
-96.591097,327,285.994881
-106.9823,77,286.112517
-54.41762,1109,287.521359
-118.761442,74,287.635154
-120.280083,85,287.759741
-106.730976,261,288.09709
-108.340328,106,288.241817
-115.774869,71,288.320747
-116.63699,84,288.444676
149.829594,1600,290.496592
-107.510936,102,290.638499
-121.680715,76,290.754378
-111.816837,63,290.82495
-115.840884,61,290.924693
-91.067175,159,291.140707
-62.374887,428,291.685093
-119.398533,81,291.806071
-118.485897,52,291.864927
-122.802422,67,291.970038
-111.180797,44,292.021642
-112.639346,48,292.108044
-106.226463,67,292.184414
-113.040503,53,292.242877
-120.188076,60,292.341807
-121.102724,66,292.414283
-124.90765,76,292.529552
-109.70722,69,292.638901
-123.504339,70,292.717012
-116.693655,60,292.816925
-113.424423,65,292.890768
-114.066999,54,292.988015
-114.72357,216,293.255556
-115.889632,60,293.356512
-116.414891,48,293.413533
-112.812716,52,293.47402
-112.74411,62,293.577374
-133.440592,114,293.734615
-109.941014,40,293.782311
-121.804851,103,293.927612
-120.665917,104,294.073168
-114.515523,99,294.213884
-118.91398,59,294.280962
-114.04204,57,294.344999
-113.378954,86,294.473052
-122.046727,62,294.575784
-95.252104,200,294.823252
-106.006577,67,294.932681
-118.419479,123,295.10059
-113.510156,60,295.168954
-114.869994,60,295.269133
-110.417139,49,295.32572
-112.013988,56,295.388589
-121.566005,132,295.566079
-112.823616,39,295.645354
-75.117368,501,296.32479
127.97743,1600,420.683169
-73.412634,546,421.428898
-118.088118,55,421.525998
-110.894042,54,421.587974
-112.538793,67,421.697223
-108.74054,69,421.776338
-112.026233,51,421.867168
-111.129101,71,421.948194
-112.78372,70,422.061748
-117.157137,111,422.22982
-102.413839,78,422.327396
-113.291636,54,422.426443
-113.602956,50,422.486029
-113.469189,56,422.582006
-108.044517,68,422.661033
-58.936748,577,423.45836
-116.427458,64,423.540906
106.105001,1600,425.631731
-84.098466,249,425.960143
-112.432807,50,426.01718
-139.305167,141,426.200582
-84.656148,274,426.550982
-113.525959,101,426.695962
-110.776407,54,426.758747
-108.990139,51,426.850268
132.477513,1600,428.926099
-39.497813,708,431.096239
-120.32941,72,431.369889
-127.9449,138,431.984583
-112.880998,52,432.29631
-122.896875,93,432.797296
-109.531024,51,1028.285834
48.319129,1599,1030.589354
-74.057934,339,1031.034502
-112.863709,57,1031.13229
-109.803434,52,1031.190946
-112.381157,103,1031.334024
-67.385663,435,1031.877182
-126.067018,124,1032.041401
-97.286955,136,1032.218143
-138.88474,118,1032.377927
-101.799073,133,1032.553129
-117.508389,148,1032.739462
-79.606409,190,1033.001787
117.052289,1600,1035.07546
-111.172614,56,1035.172123
134.677036,1600,1037.244442
152.847772,1600,1218.167221
-111.357902,53,1218.229106
-115.578436,88,1218.359693
-113.796994,58,1218.427199
-109.515837,228,1218.750928
-116.969977,68,1218.856724
-102.273047,529,1219.562754
-107.931949,52,1219.62502
-119.657416,126,1219.793726
-110.687283,74,1219.910405
-120.382112,83,1220.002161
-99.342925,198,1220.293582
-118.501339,68,1220.378235
-69.968143,387,1220.911235
-107.886326,66,1221.025545
-116.069133,117,1221.197024
-105.278527,150,1221.403586
-108.077897,57,1221.502455
-110.475983,98,1221.61025
-119.863634,179,1221.86749
-114.218638,72,1221.949544
-118.94868,66,1222.056205
-110.902498,37,1222.101352
-119.875661,77,1222.222722
-108.374731,55,1222.28499
-110.425587,55,1222.378662
176.444964,1600,1224.423693
-120.847611,103,1224.564614
-109.264606,48,1224.619094
-108.879551,82,1224.740552
-121.61087,89,1224.870491
-61.158457,618,1225.653737
-57.385681,531,1228.071455
-121.536843,79,1228.413241
-118.189876,77,1228.839995
-119.496558,143,1229.508306
-120.980352,109,2119.121556
-112.781832,58,2119.248031
-114.348278,108,2119.472217
-116.406281,72,2119.63492
-73.161658,326,2120.071375
-109.602555,49,2120.1398
-115.607063,65,2120.251139
-120.438361,154,2120.495656
-116.963362,62,2120.610972
-121.532665,72,2120.699452
-123.031608,74,2120.833165
-95.508665,258,2121.180956
-118.809811,54,2121.242828
-116.834203,231,2121.578249
-126.171869,103,2121.721575
-108.72098,45,2121.776996
-116.670705,68,2121.887527
-111.805384,58,2121.956264
-115.873057,83,2122.105181
-117.581573,117,2122.278854
-117.984003,78,2122.36912
-109.233888,51,2122.465713
150.129965,1600,2124.570942
-116.787086,64,2124.680416
-117.704201,89,2124.778496
-119.753187,83,2124.90554
-112.445174,77,2125.028347
-112.24475,71,2125.113908
-110.15185,138,2125.297533
-117.223991,67,2125.412097
-113.503721,86,2125.551931
-107.252569,187,2125.790454
-106.428022,59,2125.857646
-113.37793,63,2125.968363
-108.302827,58,2126.03475
-134.929757,129,2126.207282
-16.371935,1200,2127.836645
-122.073367,93,2127.977103
-106.106734,83,2128.070397
-111.183101,51,2128.164346
-113.271058,80,2128.257202
146.654396,1600,3024.285903
-111.723101,51,3024.345921
-120.859916,155,3024.562645
-104.273434,74,3024.679802
-111.704894,54,3024.743415
157.407109,1600,3026.930893
-117.702201,85,3027.034439
-112.216075,53,3027.138983
-119.805509,52,3027.20307
67.548702,1449,3029.192007
-108.963392,58,3029.257791
-109.985498,61,3029.358398
-116.088636,63,3029.447536
-118.357357,83,3029.578683
-111.063782,56,3029.644324
-114.03333,91,3029.776739
-121.025504,60,3029.845922
-111.584844,53,3029.946311
-108.602696,47,3030.00092
-109.672243,68,3030.110625
-110.504533,50,3030.167021
-115.126045,70,3030.276969
-106.471345,59,3030.343829
-118.877881,73,3030.45784
-113.662899,58,3030.525178
-112.581131,54,3030.586069
-117.778635,68,3030.695552
-118.512167,65,3030.767016
-108.91008,51,3030.856899
-117.128781,57,3030.920829
-114.503631,62,3031.023083
-112.506113,56,3031.086557
-115.577762,76,3031.205683
-111.611743,57,3031.27275
-116.105281,74,3031.390056
-12.970701,1003,3925.369906
-108.544721,45,3925.428343
-111.841419,56,3925.535484
-110.365682,58,3925.618268
-110.428533,57,3925.703007
-115.868913,75,3925.842229
-107.533313,53,3925.906312
-114.078619,50,3926.013882
-109.122494,61,3926.10069
-106.913406,59,3926.2156
-113.457602,56,3926.313626
-109.947035,53,3926.42056
-115.381152,74,3926.517205
-112.095019,49,3926.618527
-110.316068,57,3926.69218
-106.630061,46,3926.760428
17.089546,1023,3928.158871
-120.495224,73,3928.276178
-115.211201,60,3928.345578
-109.101104,54,3928.441389
-118.076154,89,3928.542392
-118.64854,109,3928.695809
-110.935802,61,3928.798328
-107.439179,57,3928.865061
-107.462022,64,3928.974183
-111.254864,50,3929.033092
-102.340915,194,3929.308914
-85.65885,234,3929.629629
-107.893128,52,3929.690096
-107.457168,57,3929.753538
-111.368202,60,3929.855882
-118.775851,83,3929.94787
-107.860645,46,3930.034849
-113.060875,76,3930.122274
-108.792674,56,3930.220362
-116.919598,74,3930.308088
-112.266396,55,3930.408314
-111.258706,49,3930.464929
-109.947625,62,3930.568783
-110.437075,69,3930.64802
-118.199385,71,3930.766266
-108.642409,45,3930.818793
-107.059825,116,3930.977697
-115.934941,72,3931.092121
-113.351413,88,3931.191728
-108.95389,78,3931.314327
-119.082871,73,3931.435963
-116.021425,48,3931.496363
-122.197087,73,3931.582565
-116.48103,87,3931.71797
-112.001439,89,3931.856003
-118.31742,121,3932.028527
-117.262904,85,3932.131471
-107.996667,55,3932.232548
-121.256923,175,3932.465596
188.817598,1600,3934.558231
-112.967777,131,4828.170332
-113.697886,90,4828.363483
-109.792527,161,4828.656815
-67.379779,670,4829.612834
-115.616641,94,4829.750833
-115.782327,121,4829.922151
-114.310043,104,4830.039281
222.646225,1547,4832.212029
-4.96641,768,4833.261278
-48.018398,502,4833.896687
-114.539019,54,4833.990159
-112.235571,79,4834.110498
-128.181042,109,4834.233855
-107.829242,49,4834.322153
84.153273,1483,4836.225135
-87.727126,314,4836.663124
-97.197297,174,4836.894761
-105.611942,56,4836.993655
184.615487,1600,5608.329982
-109.892072,62,5608.437687
-106.507949,70,5608.520761
-108.262938,60,5608.626197
-113.375929,74,5608.717185
-70.887837,325,5609.18892
-117.894938,104,5609.344057
41.131562,1212,5610.921295
138.853821,1600,5612.990049
209.342025,1600,5615.358298
-110.877563,53,5615.426032
-84.423233,259,5615.795486
-86.365214,367,5616.614032
-107.673996,50,5616.937801
196.299084,1600,5624.26493
3.173446,1034,5628.927388
-97.156511,227,5630.003272
-107.972037,50,5630.200753
-87.231789,187,5631.095596
-106.016924,55,5631.312596
-112.596569,85,5631.74431
-109.419325,47,5631.928307
-110.208994,57,5632.265387
-6.058352,920,5636.843605
-102.524559,123,5637.408985
-111.521633,50,5637.603251
-108.51238,51,5637.911104
-107.450196,59,5638.138859
-120.460355,82,5638.589924
-105.858885,49,5638.791216
-109.824446,60,5639.1431
197.736915,1600,5646.313491
219.51242,1523,5673.3146
-112.693708,69,5673.454303
-119.832742,116,5673.645866
-111.299549,62,5673.7577
104.431774,1380,5675.881934
13.323856,829,5677.08535
-109.4425,58,5677.193455
-113.590722,65,5677.275947
50.372135,942,5678.699074
-111.315234,56,5678.771382
-116.397035,62,5678.84999
-107.767004,67,5678.972326
-111.163483,104,5679.136425
-45.613337,418,5679.740408
-113.278765,57,5679.855913
-10.924136,636,5680.78775
-18.422951,544,5683.16931
-109.758736,72,5683.45169
-108.175146,61,5683.789548
-7.649714,647,5686.599632
-112.679781,64,5686.839477
-107.495218,75,5687.219178
-109.946589,74,5687.642226
-113.219687,69,5687.916684
-113.667666,57,5688.251808
-106.229187,61,5688.491731
-116.417663,112,5689.014702
-113.669206,58,5689.235612
-92.476001,159,5714.080675
-111.431967,58,5714.193747
-109.732676,52,5714.266152
-114.072838,68,5714.388455
-85.112815,229,5714.685923
-111.984804,68,5714.752108
-112.899138,60,5714.843171
25.674246,882,5716.072118
-112.870587,63,5716.138583
-110.922745,69,5716.26472
-109.121087,133,5716.417476
-121.762098,104,5716.541344
-111.462215,56,5716.598916
-113.059935,79,5716.70703
-107.746152,63,5716.766299
-111.773581,84,5716.874046
-109.925848,63,5716.938909
-107.526363,71,5717.037558
-120.645539,110,5717.171561
-131.761507,139,5717.323088
-105.519703,62,5717.389932
-106.702394,70,5717.487915
11.608244,800,5718.386576
-110.966933,62,5718.445412
-112.789107,65,5718.53243
-109.192608,68,5718.622517
-99.29995,240,5718.878935
-111.547414,62,5718.989327
-111.968291,62,5719.058549
-107.490052,63,5719.14816
-121.079158,140,5719.308661
-119.960455,67,5719.377411
-112.734941,67,5719.471088
-116.622747,83,5719.579239
-113.254145,62,5719.641494
-90.674301,151,5719.807593
-79.537692,271,5720.109003
-114.680868,69,5720.202505
-110.52467,68,5720.26809
-8.370092,622,5720.976317
-115.136377,69,5721.07418
-128.412957,159,5721.255431
-24.738827,725,5722.128055
-107.957976,66,5722.209489
-106.26433,62,5722.297198
-110.5028,73,5722.36769
-94.96988,137,5722.542868
-109.488923,59,5722.630552
-117.636798,83,5722.747028
-110.760606,64,5722.810037
-113.627059,56,5722.864792
-106.49416,197,5723.102036
-20.062493,483,5724.295356
-111.551606,68,5724.586527
-106.211765,55,5724.906549
-113.298501,64,5725.15833
-106.559968,56,5725.488769
-110.526494,53,5725.692271
-117.813582,98,5726.156407
-108.51875,61,5726.388236
-113.327274,99,5726.880076
-105.000261,74,5727.274927
-66.094336,268,5728.472213
-110.838341,66,5728.736982
-56.937428,246,5729.858397
-104.46896,50,5730.166273
-108.195701,56,5730.378414
-110.652403,59,5730.707313
-108.750564,55,5730.944631
-97.274614,121,5731.541097
-63.618531,270,5732.835328
-105.573966,56,5733.055039
-111.134476,175,5733.901829
-107.464812,58,5734.125443
-109.987864,59,5734.449288
-109.538718,60,5734.678643
-106.216357,54,5734.98922
-104.560948,48,5735.177746
-110.684225,94,5735.628719
-114.354947,72,5735.896352
-111.366452,84,5736.310037
-104.640866,64,5736.550689
-97.52407,96,5737.013975
-94.314433,115,5737.542562
-107.3324,60,5737.869477
-109.134692,63,5738.109248
-83.009719,171,5738.821585
-87.402276,171,5739.640673
-109.22928,67,5739.891896
-106.265842,46,5740.172773
-106.16935,48,5740.356695
-105.830282,57,5740.574746
-99.778251,150,5741.504005
-111.430308,62,5741.770849
-111.951096,56,5742.089877
-73.296667,238,5769.452865
225.972653,1513,5771.10708
-18.295801,687,5772.174493
-95.432602,96,5772.280709
-98.233964,112,5772.464201
-20.493445,570,5773.221617
-103.400688,65,5773.292932
-80.146793,256,5773.627193
-108.939258,62,5773.738863
-56.046437,339,5774.14095
-105.591574,53,5774.22893
-78.807344,205,5774.449263
-105.322509,108,5774.5852
-106.584781,54,5774.670688
-107.509414,61,5774.739258
-53.378043,428,5775.247081
-109.871704,54,5775.331597
-116.796834,65,5775.39815
-23.858252,517,5776.002412
-110.139728,89,5776.117066
-107.521439,60,5776.207712
-109.004191,50,5776.260688
-48.190372,453,5776.769369
-107.715062,59,5776.855456
-113.470612,100,5776.981257
-105.552888,45,5777.027846
-25.808949,551,5777.66567
-105.874935,55,5777.769857
-100.561761,126,5777.937432
-88.610196,173,5778.219478
-105.572763,49,5778.27599
-105.170932,54,5778.368649
-114.594,64,5778.44208
-104.862402,55,5778.570174
-104.756361,79,5778.704984
-106.366336,49,5779.121143
-107.049472,52,5779.360562
-106.154499,48,5779.856209
-108.377842,56,5780.431807
-108.379552,52,5780.7901
-105.626296,58,5781.29045
-106.481518,64,5781.65038
-94.340902,135,5782.357501
241.077404,1332,5788.703862
-114.590592,66,5788.9584
-101.497634,203,5789.964004
40.55099,999,5794.520289
-109.115286,55,5794.74889
-67.883889,275,5795.993208
-108.113763,48,5796.332412
-108.104738,66,5796.603677
-105.061221,42,5796.989229
108.019013,1021,5808.975266
-33.932854,395,5809.402828
-107.297375,48,5809.447441
-59.513057,261,5809.714831
-106.691831,52,5809.763045
-107.601141,51,5809.835752
-75.972107,247,5810.118976
-106.758002,50,5810.167631
61.961375,1004,5811.152506
-108.884153,55,5811.205966
251.117081,1252,5812.569016
-110.433067,65,5812.697756
-109.13638,48,5812.76518
-111.137354,88,5812.935444
-112.818474,61,5813.036942
-113.527854,83,5813.211092
-111.37617,72,5813.346075
-116.001217,112,5813.608675
240.543064,1371,5815.973142
-52.320525,647,5816.968328
236.257342,1428,6711.82974
-3.990409,728,6712.786287
-105.355301,45,6712.83639
-104.450874,45,6712.916586
237.469204,1445,6714.5643
