#{"t_start": 1573442470.7971892, "env_id": "BipedalWalker-v2"}
r,l,t
20.526526,1600,2037.882795
-55.301919,697,2042.60158
142.385316,1600,2052.799317
143.299596,1600,2062.726496
150.438186,1600,2072.74783
151.971828,1600,2082.799328
160.181233,1600,2092.769398
172.34427,1600,2102.642956
171.63133,1600,2112.561575
193.224297,1600,2122.556943
205.656711,1600,2132.448331
118.223708,1600,2142.539411
203.148161,1600,2152.47156
252.281272,1465,2161.642606
204.278541,1600,2171.57023
228.205273,1600,2181.698732
231.193796,1600,2191.850194
223.57127,1600,2201.784159
230.345591,1600,2211.730617
249.916738,1482,2221.0788
258.825205,1408,2229.875568
247.326992,1572,2239.649641
111.046085,1501,2249.034937
248.825713,1457,2258.283757
252.655241,1448,2267.366686
249.279302,1471,2276.53337
245.704588,1524,2286.042638
256.275378,1351,2294.582678
257.218857,1342,2302.922636
258.262118,1347,2311.420704
235.908809,1555,2321.120783
262.257971,1277,2329.09622
239.176024,1502,2338.544095
243.117491,1473,2347.913239
258.330295,1283,2355.801721
-70.419933,328,2357.906565
254.406356,1313,2366.02501
254.427317,1340,2374.487284
253.307717,1383,2383.145519
263.091606,1304,2391.402324
269.231499,1239,2399.034979
248.404575,1453,2407.985238
-120.574221,204,2409.220517
-121.148365,190,2410.473153
240.355514,1567,2420.351585
250.62067,1455,2429.568322
262.482178,1290,2437.75427
-116.953235,271,2439.406789
262.9893,1341,2447.837422
264.269846,1326,2456.089583
-137.662117,554,2459.535356
247.373788,1598,2469.571546
252.916972,1564,2479.220608
261.244668,1408,2488.12794
268.267534,1281,2496.062423
266.488894,1309,2504.253456
257.41566,1413,2513.068513
266.037811,1303,2521.196982
-106.145321,363,2523.513091
272.891189,1187,2530.925449
272.59263,1228,2538.572935
254.674265,1450,2547.474608
256.246542,1348,2555.914302
262.227821,1320,2564.347105
262.278415,1322,2572.659524
-116.962856,81,2573.143533
269.927815,1284,2580.984972
272.216638,1226,2588.701726
256.341379,1365,2597.184973
264.98276,1273,2605.058113
275.385323,1170,2612.465298
275.04422,1165,2620.00408
276.745061,1162,2627.233122
272.791109,1211,2634.75304
272.175344,1198,2642.306258
270.984168,1200,2649.7635
268.971513,1251,2657.428756
265.10331,1298,2665.561967
-175.548144,1600,2675.571111
-125.36363,85,2676.10917
271.409448,1191,2683.69725
-124.108337,210,2684.942459
-133.332146,150,2685.88412
273.300073,1187,2693.461844
255.689133,1384,2702.1563
-108.801789,56,2702.49739
42.308476,1117,2709.436644
250.483746,1463,2718.603209
271.393312,1271,2726.670226
275.340607,1191,2734.045755
272.016552,1192,2741.515243
21.175692,714,2746.017455
270.255227,1245,2753.822904
275.852809,1142,2760.922858
279.310563,1145,2768.120812
279.033573,1097,2774.988948
243.415959,1578,2785.017105
263.255898,1321,2793.416626
253.52804,1391,2802.198711
67.381665,939,2808.194609
256.264142,1428,2816.993043
-103.959537,126,2817.952304
-103.037368,104,2818.612164
-104.510181,60,2818.975996
-106.380219,49,2819.268282
96.519808,1142,2826.294186
-104.452697,59,2826.669882
-104.065031,52,2827.006526
-109.645842,110,2827.82902
-108.2473,64,2828.206463
-105.381685,70,2828.632001
41.676603,1176,2835.888505
221.96708,1600,2845.99627
-150.985131,1600,2856.023115
-109.384858,52,2856.342391
-143.367126,1600,2866.370521
-114.233536,58,2866.717926
-140.808527,1600,2876.877189
-151.081266,1600,2886.86917
-142.843657,1600,2896.969709
-134.4651,1600,2906.993703
243.532343,1600,2917.332077
-120.790624,1600,2927.433531
237.84402,1600,2937.608375
70.357556,1284,2945.722477
-64.364802,1600,2956.005277
-56.978488,1600,2965.984476
62.776348,1600,2976.006557
276.783603,1159,2983.391369
271.455992,1254,2991.226455
270.249709,1223,2998.944043
-198.748417,1403,3007.870696
269.32708,1251,3015.553218
3.134294,669,3019.630739
-35.584664,485,3022.617517
263.78082,1363,3031.264751
268.849334,1259,3039.136009
271.706984,1245,3046.994579
261.060182,1355,3055.486388
-110.28841,41,3055.746402
266.81185,1268,3063.686305
263.7723,1291,3071.745681
-71.29697,1600,3081.900327
-8.118456,1600,3091.994989
249.852539,1443,3100.868818
255.687096,1305,3109.098674
262.246817,1239,3116.756646
268.636521,1199,3124.410367
268.513016,1163,3131.775678
264.173269,1201,3139.154316
261.896014,1191,3146.668915
125.003303,1600,3156.874354
268.522787,1214,3164.50932
250.014206,1356,3173.074448
258.43604,1299,3180.94235
-20.293523,1600,3190.998906
267.694566,1197,3198.406286
260.564414,1356,3207.005746
6.12935,1600,3217.074362
271.458207,1159,3224.26536
-130.254099,115,3224.981861
274.620754,1169,3232.458686
273.838036,1190,3240.07435
260.039957,1315,3248.261897
270.677496,1235,3256.047639
273.597307,1168,3263.486731
269.646342,1197,3270.996493
274.397741,1201,3278.412246
280.287862,1117,3285.406991
275.62125,1174,3292.942892
145.611458,1092,3299.78363
271.879622,1217,3307.374168
277.942418,1138,3314.580564
-33.15801,701,3318.897073
64.185815,1555,3328.530333
-122.699326,225,3330.021276
-140.066175,216,3331.3346
-120.786084,102,3331.959288
-137.261234,142,3332.96028
279.736606,1116,3339.879629
-10.742332,601,3343.656325
276.065296,1133,3350.730075
274.367977,1164,3357.977691
279.084323,1133,3365.080437
278.792372,1161,3372.319335
275.824787,1192,3379.693032
288.403219,1081,3386.403862
288.860944,1072,3393.220647
278.912094,1149,3400.52024
283.992565,1122,3407.56156
275.03665,1212,3415.043229
277.475251,1180,3422.509061
275.581625,1228,3430.229649
284.34681,1125,3437.261674
286.671346,1096,3444.257775
285.822326,1108,3451.297153
289.246212,1063,3457.95677
-6.638582,743,3462.529431
-66.868894,527,3465.85397
-85.103174,147,3466.88889
-80.164384,1600,3476.990159
-116.432333,62,3477.359927
-60.236152,1600,3487.434086
-124.316596,111,3488.207564
-64.857532,254,3489.832549
-156.205324,238,3491.422769
-79.900475,237,3492.876864
-92.4161,140,3493.721251
137.460245,1032,3500.160177
-93.597278,148,3501.187933
-31.336627,353,3503.239861
-72.579471,223,3504.762337
-31.418501,418,3507.424513
54.985563,687,3511.667602
94.844956,904,3517.463192
50.961875,724,3521.963689
94.465316,808,3527.089879
278.247937,1125,3534.106916
277.370262,1107,3541.175606
-34.936586,388,3543.618253
277.612435,1100,3550.495617
260.142554,1303,3558.838237
261.197719,1362,3567.498966
265.498899,1312,3575.62668
247.222089,1485,3585.126087
244.34117,1546,3594.822824
270.435025,1288,3602.956245
275.587267,1238,3610.804288
276.898781,1224,3618.44372
278.478173,1193,3625.959524
265.688282,1327,3634.258369
279.213445,1145,3641.405979
276.208939,1151,3648.844085
287.882489,1056,3655.499527
288.251037,1042,3661.970334
282.940206,1089,3668.872829
277.15012,1183,3676.249337
283.915469,1125,3683.255771
279.052585,1163,3690.726895
267.359268,1276,3698.637587
280.274452,1163,3705.874685
269.143949,1304,3714.182581
273.073036,1294,3722.265417
270.942534,1316,3730.396968
266.050361,1374,3739.02967
277.407611,1246,3746.794281
267.743906,1330,3755.313353
260.761269,1401,3764.22773
273.619893,1301,3772.638631
278.26912,1243,3780.382281
280.471753,1208,3787.911458
275.865763,1249,3795.865061
268.833618,1302,3804.060235
224.346917,1600,3814.074029
268.21264,1302,3822.099654
271.702339,1280,3830.229484
274.553601,1233,3838.269123
31.093001,588,3842.014222
273.561466,1199,3849.433014
277.67555,1136,3856.60075
280.640957,1105,3863.513471
278.234759,1110,3870.434125
285.709324,1028,3876.848117
285.121203,1050,3883.405405
289.396872,980,3889.581969
137.346777,901,3895.239441
16.747759,519,3898.604733
-91.181008,141,3899.451384
-66.854359,182,3900.723777
-18.58513,411,3903.170751
-100.097207,163,3904.274617
263.999156,1179,3911.682033
-85.961328,298,3913.611457
58.404622,757,3918.339869
-65.332342,207,3919.713261
23.962825,595,3923.369013
25.988744,666,3927.503381
-56.03599,354,3929.804731
-63.527745,285,3931.746682
-115.575678,43,3932.010722
15.716409,570,3935.5588
-21.026034,451,3938.441558
265.962018,1204,3945.992482
285.380916,1021,3952.428791
288.858685,988,3958.662488
283.274312,1046,3965.271474
288.536586,998,3971.59965
288.030969,1005,3977.44645
277.255249,1158,3984.180214
-106.322855,67,3984.553986
-106.007155,62,3984.89475
-104.667123,64,3985.271768
-105.51169,74,3985.802617
280.880881,1113,3991.974203
-121.656398,73,3992.366184
-120.206577,74,3992.7622
-103.834505,85,3993.215847
274.678565,1194,3999.733719
-91.614233,1600,4008.693146
-139.881969,1600,4017.587267
-143.319489,1600,4026.414481
-150.379543,1600,4035.105825
-134.646928,1600,4043.869788
-124.461352,1600,4052.634097
-108.280307,47,4052.891227
-113.806875,1600,4061.945697
152.785729,1022,4067.625081
273.547743,1179,4074.091634
285.166009,1068,4079.979351
288.615502,1016,4085.636192
-23.386097,430,4088.035016
289.934571,1019,4093.741565
-97.938294,167,4094.647925
295.674241,975,4100.126417
281.07976,1115,4106.369395
289.578653,1020,4112.070846
283.867696,1077,4118.015666
288.358898,1041,4123.696754
282.926339,1091,4129.801122
292.915136,984,4135.214598
293.8219,993,4140.757902
295.719915,991,4146.181401
294.485002,1010,4151.610475
295.560221,989,4157.040367
291.564142,1074,4162.915254
286.470667,1159,4169.384653
286.917643,1150,4175.663401
296.910075,1016,4181.267303
294.024405,1040,4186.926864
291.327697,1077,4192.778278
271.425132,1333,4199.933519
294.191373,1022,4205.572574
284.731551,1182,4212.212697
280.74298,1201,4218.776998
259.260841,1478,4226.937529
254.152944,1541,4235.504963
294.434506,1011,4241.0478
299.13372,955,4246.370104
297.457883,948,4251.413459
300.969247,915,4256.545233
297.546011,986,4261.945997
300.627338,962,4267.161514
295.585053,1007,4272.640488
298.738465,990,4278.083292
299.375349,977,4283.492477
300.766065,942,4288.531162
293.841827,1019,4294.089953
293.181498,1044,4299.873021
294.647926,993,4305.492392
298.444648,951,4310.578381
294.643893,979,4315.880422
291.984956,1021,4321.477558
295.114957,979,4326.818345
288.193262,1031,4332.457348
290.029277,1027,4338.05599
291.082009,1002,4343.519383
290.218546,1010,4349.018653
292.82293,962,4354.398588
294.030296,952,4359.411573
-37.604898,318,4361.21608
-112.403371,69,4361.570508
293.951144,948,4366.773746
83.448602,673,4370.433413
293.055208,935,4375.634658
293.76749,900,4380.584791
292.552217,916,4385.52986
299.276337,844,4390.109912
42.276586,450,4392.566932
294.386615,905,4397.513077
56.788515,492,4400.218948
297.160583,895,4404.96776
297.557571,868,4409.773908
295.236307,899,4414.776209
144.925981,754,4418.84837
289.800414,951,4424.202448
-63.181634,427,4426.544717
23.937261,1600,4435.408489
296.107886,964,4440.977363
-28.427858,298,4442.674104
105.594855,727,4446.613951
73.624789,559,4449.663374
300.006411,876,4454.492712
301.219426,867,4459.251365
11.641109,406,4461.535878
298.87429,914,4466.689442
299.488553,912,4471.580202
293.711233,953,4476.845413
292.302652,1018,4482.388161
299.897918,910,4487.520609
304.093044,853,4492.238906
300.852809,886,4497.016838
91.101464,581,4500.320332
300.940424,883,4505.038018
299.717937,913,4510.028886
292.608775,1022,4515.589605
299.844705,906,4520.722354
296.491357,906,4525.693074
298.394438,896,4530.410557
36.475122,424,4532.706098
299.783872,887,4537.565999
-107.855902,45,4537.795868
-107.5471,45,4538.037019
-116.747668,54,4538.312584
-120.16335,60,4538.637116
-119.283446,63,4538.968609
-116.978215,63,4539.309659
-118.237511,63,4539.667681
296.370922,928,4544.783633
302.543935,835,4549.44451
304.565028,813,4553.798665
300.835404,849,4558.565624
302.663855,829,4563.015009
300.230703,839,4567.654588
303.390774,817,4572.267674
298.179068,889,4577.009729
304.329579,832,4581.641649
303.354933,829,4586.13079
299.805559,838,4590.835642
298.425696,886,4595.565924
289.821164,1015,4601.185587
115.770998,1600,4609.937512
277.10298,1207,4616.721787
286.357499,1014,4622.333487
293.084125,942,4627.648013
135.679047,880,4632.304092
106.558225,755,4636.505263
291.169517,972,4641.921871
-61.280589,218,4643.062628
284.795501,1041,4648.874864
290.820797,952,4654.01123
162.453006,949,4659.293503
288.279239,938,4664.486101
174.982264,944,4669.710329
290.633431,957,4675.014968
-45.711232,277,4676.619297
131.44732,844,4681.118867
296.628743,902,4686.078425
294.142998,913,4691.194326
291.825553,933,4696.391747
294.586929,912,4701.313308
291.713171,965,4706.73034
288.979992,982,4712.321726
294.739988,912,4717.382187
294.164461,920,4722.449311
301.464343,804,4726.761452
298.766392,875,4731.627429
298.97728,840,4736.450193
297.783019,857,4741.122416
301.686728,814,4745.642083
295.444038,902,4750.644408
301.236842,817,4755.052128
294.725201,880,4759.893894
300.039984,850,4764.461915
297.052116,898,4769.491761
292.120757,967,4774.796235
295.227687,933,4779.892765
296.33862,924,4785.047636
302.602379,837,4789.613285
290.159992,1036,4795.300617
297.965355,888,4800.226322
-107.079145,44,4800.439903
-101.554171,74,4800.797811
-105.33138,56,4801.066841
-108.751657,49,4801.42676
301.826008,850,4805.956225
303.561668,838,4810.401395
279.861254,1194,4816.683027
256.387908,1480,4824.552798
150.604159,747,4828.262512
293.569019,990,4833.161286
41.590513,1600,4840.991441
302.669515,862,4845.403006
133.074916,1600,4854.379904
302.195154,864,4859.011002
298.209437,927,4863.552961
297.479086,913,4868.653399
46.922558,596,4871.72598
290.052122,1013,4876.911815
299.800246,887,4881.371219
298.500841,930,4885.839415
291.537158,1030,4890.897839
300.758384,888,4895.27997
296.973856,912,4899.675542
-105.154715,51,4900.081422
296.575198,902,4904.350238
297.622725,912,4908.904992
297.049761,918,4913.478128
300.281558,877,4917.702858
297.796803,880,4922.051637
300.217545,871,4926.369947
300.358287,889,4930.644654
299.918253,894,4934.999081
300.836519,881,4939.036406
299.185218,915,4943.424571
299.831787,914,4947.902098
300.707134,900,4952.363957
299.168152,927,4956.915426
126.715255,680,4960.189007
297.878629,934,4964.792745
49.803263,566,4967.52694
300.501624,872,4971.674516
37.459964,509,4974.18187
287.536724,1044,4979.324765
-96.663316,208,4980.299616
50.110933,567,4983.100977
11.49176,475,4985.477935
291.962336,987,4990.426131
-104.754154,55,4990.671131
297.62922,933,4995.14047
300.407996,895,4999.663673
27.185697,469,5002.003446
299.240338,894,5006.623989
31.392388,470,5008.902004
51.916829,463,5011.25554
302.863097,861,5015.691974
119.750044,719,5019.371301
298.504654,896,5023.919507
81.260012,642,5027.088353
300.503407,884,5031.541965
302.024495,889,5035.844573
292.749085,996,5041.067062
157.225009,870,5045.319089
296.028761,941,5050.086061
301.176877,872,5054.465549
299.960868,905,5058.830021
299.803965,904,5063.197957
300.147641,888,5067.550773
290.588597,992,5072.747024
287.892003,1024,5077.855982
302.888388,849,5082.065812
301.294782,868,5086.407634
302.620534,850,5090.558034
303.958221,848,5094.831734
304.041594,838,5098.975877
301.891889,852,5103.25863
-111.269348,103,5103.786967
305.265763,807,5107.976557
303.470806,799,5111.79793
177.527152,777,5115.527812
43.768887,418,5117.68235
-46.394036,240,5118.947204
302.893316,823,5122.858914
304.954087,810,5126.892788
300.363981,796,5130.766389
303.417065,815,5134.822286
102.510907,743,5138.426474
299.26175,872,5142.787707
301.723717,843,5146.841871
303.05793,834,5151.055861
299.03185,906,5155.660155
296.746976,994,5160.539204
301.70346,886,5164.907585
304.568707,831,5169.092561
301.6477,872,5173.269841
299.21872,875,5177.68915
298.591393,833,5181.720846
296.541949,865,5186.08461
301.996884,841,5190.361303
300.765025,835,5194.42466
301.694776,867,5198.769805
300.348575,892,5203.071587
284.867675,1132,5208.6918
53.472796,513,5211.202936
186.976657,937,5215.848601
110.214788,736,5219.473821
-86.457398,307,5220.903518
279.927589,1189,5226.948554
293.967045,1005,5231.811685
