#{"t_start": 1573935181.679299, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-96.952267,200,10701.650726
-79.569382,198,10711.641433
-75.428217,203,10721.987313
-120.683954,1000,10773.737428
-93.404832,1000,10825.136529
-75.58104,276,10838.886393
-129.910226,463,10861.768795
-77.096775,1000,10911.507812
-79.632777,208,10922.042669
-8.458497,1000,10974.036397
-77.939303,212,10984.586591
-59.123863,228,10995.978739
-188.582306,650,11029.165797
-88.612781,302,11044.355444
-22.95823,1000,11095.614369
-77.158693,1000,11146.246715
-109.703495,1000,11198.564724
-85.828569,1000,11253.178748
-75.866891,260,11266.097267
82.280603,827,11315.914343
-131.959668,497,11347.172612
57.260304,1000,11404.54644
-89.711176,1000,11465.782382
96.94134,746,11507.122756
-101.918708,1000,11564.901229
-84.316683,1000,11623.582954
-24.172657,1000,11682.785416
-107.453152,290,11702.861526
-51.419883,206,11718.773527
-72.676089,1000,11809.995254
-102.064988,1000,11876.88729
-93.871818,226,11890.8122
-80.172536,1000,11954.414835
-76.906312,146,11965.833123
-140.220538,446,11997.890463
-76.449173,288,12019.685832
-63.055315,240,12044.392296
-9.556515,1000,12116.379933
-132.225081,538,12146.889004
-105.668038,309,12170.296788
-92.918133,222,12185.426157
-135.527074,501,12214.233643
-100.404691,424,12239.54267
-211.616643,910,12295.131634
-91.489305,356,12320.93653
-64.147125,1000,12386.184374
-73.7019,1000,12450.670276
-129.34523,483,12476.046888
3.117723,1000,12534.876571
-80.927565,1000,12595.798283
-42.997737,1000,12654.279821
-109.092901,1000,12719.829915
-31.50302,1000,12778.864794
-93.14053,162,12789.260166
-99.863369,1000,12852.283782
-94.285529,246,12867.0104
-94.091925,292,12885.411756
-112.34087,1000,12948.550863
-125.145298,421,12975.767619
-42.623127,1000,13037.092543
-41.804293,1000,13089.661494
-40.007674,1000,13140.056626
-78.049575,164,13147.921684
-88.248209,245,13159.763983
-57.967466,1000,13211.294489
-97.041304,1000,13261.133972
-91.058817,1000,13311.768035
-78.843552,356,13328.765699
-30.004375,1000,13376.76756
-63.686683,1000,13425.974815
-95.5048,349,13442.14509
-102.219837,1000,13490.67649
-85.90708,1000,13538.672185
34.681683,1000,13586.703421
-93.098358,1000,13635.992049
-85.541824,1000,13684.934384
20.831084,1000,13734.023684
-57.526174,1000,13784.184208
-44.098776,1000,13832.357361
99.031048,909,13876.119208
-74.409838,1000,13924.980739
-265.014908,802,13963.724192
-86.947092,1000,14012.979828
-76.06825,1000,14062.272538
-77.392708,1000,14111.256781
-67.668446,400,14130.408917
-86.029736,1000,14180.151554
3.185696,1000,14230.705747
-101.930723,127,14236.86837
106.538653,949,14283.285812
