#{"t_start": 1573430392.379027, "env_id": "Pendulum-v0"}
r,l,t
-1020.024285,200,402.179362
-1051.597554,200,402.409057
-1271.359899,200,402.600743
-1352.139791,200,402.830048
-1243.093348,200,403.021801
-1029.04628,200,403.24529
-1164.813844,200,403.469406
-1236.050944,200,403.650942
-1472.226538,200,403.869576
-1216.317783,200,404.055519
-1143.311427,200,404.273115
-1182.383837,200,404.455647
-1063.866793,200,404.674211
-1139.716683,200,404.858804
-895.940624,200,405.076928
-885.355072,200,405.297576
-1195.722329,200,405.482223
-1363.664713,200,405.71191
-1035.118117,200,405.926106
-1044.818469,200,406.208109
-1190.681262,200,406.413314
-1111.340377,200,406.649415
-1043.371588,200,406.872802
-1347.805488,200,407.055063
-1042.538604,200,407.271842
-1079.427912,200,407.458645
-1018.672951,200,407.670624
-1785.961791,200,407.849
-963.123896,200,408.064927
-1334.518785,200,408.245408
-1136.982947,200,408.455328
-1067.809927,200,408.668141
-1475.276184,200,408.860916
-1482.485017,200,409.091705
-1405.965175,200,409.283848
-1292.010383,200,409.534037
-1162.665164,200,409.740053
-1065.915372,200,409.98018
-1059.838803,200,410.218115
-1766.445608,200,410.396305
-1213.958113,200,410.609975
-1113.311399,200,410.788186
-1521.769015,200,410.999678
-1629.100114,200,411.18081
-876.293439,200,411.410521
-978.629537,200,411.614926
-967.346046,200,411.865514
-924.259862,200,412.077222
-1163.600106,200,412.254127
-1069.04105,200,412.471308
-968.599894,200,412.649753
-969.909069,200,412.861539
-881.712058,200,413.040995
-869.093831,200,413.24956
-1081.482644,200,413.459574
-990.973692,200,413.639303
-1593.862633,200,413.849423
-1290.654754,200,414.025746
-909.676006,200,414.23633
-1089.18302,200,414.416323
-1264.130063,200,414.634266
-1346.006252,200,414.814519
-1242.935518,200,415.025681
-987.220686,200,415.234261
-1056.213379,200,415.416999
-917.6841,200,415.649247
-873.826331,200,415.863677
-1217.192034,200,416.115975
-1348.206458,200,416.321356
-1206.939568,200,416.567105
-1064.71916,200,416.800048
-1247.826501,200,416.981509
-1122.038922,200,417.196405
-1209.108921,200,417.385163
-1017.694399,200,417.600665
-1047.253083,200,417.779916
-1023.335663,200,417.993159
-1008.977626,200,418.17407
-1105.909384,200,418.386409
-1122.596939,200,418.600231
-1181.048247,200,418.786649
-1194.842407,200,419.005143
-1123.930096,200,419.194309
-1220.138849,200,419.411827
-1265.324657,200,419.593981
-1325.581824,200,419.81076
-1371.880436,200,420.032638
-1309.677477,200,420.233162
-1314.334554,200,420.490638
-1281.640082,200,420.716841
-1312.093189,200,420.963181
-1215.477745,200,421.152334
-1393.602203,200,421.381375
-1413.4267,200,421.587362
-1382.679468,200,421.829864
-1346.084219,200,422.047084
-1323.459744,200,422.227374
-1402.215469,200,422.458788
-1386.111998,200,422.664637
-1297.389969,200,422.913144
-1348.128405,200,423.095531
-1333.006822,200,423.308212
-1357.380023,200,423.528128
-1456.925332,200,423.734693
-1420.254713,200,423.984
-1406.031485,200,424.178808
-1372.214274,200,424.421466
-1289.367588,200,424.634756
-1217.002764,200,424.852373
-1290.777744,200,425.035984
-1296.804886,200,425.259441
-1306.290308,200,425.495416
-1209.212403,200,425.701124
-1089.334793,200,425.949028
-1147.34008,200,426.153985
-1116.008366,200,426.410213
-1136.622157,200,426.593682
-1565.995678,200,426.81069
-1135.723668,200,427.028241
-1258.638603,200,427.213026
-1055.328515,200,427.434143
-1138.074398,200,427.61756
-1038.133943,200,427.852311
-1091.639276,200,428.056956
-1042.981111,200,428.303053
-1038.727165,200,428.501705
-999.91407,200,428.749213
-1023.143147,200,429.012048
-1088.261944,200,429.255162
-859.401955,200,429.513683
-894.687859,200,429.713781
-1439.072005,200,429.934201
-999.708394,200,430.116584
-877.058705,200,430.335124
-1170.478188,200,430.553515
-889.416099,200,430.735861
-883.954797,200,430.953821
-1051.751909,200,431.145808
-964.143799,200,431.367786
-999.615847,200,431.578414
-899.731454,200,431.829936
-1303.535959,200,432.029827
-887.239766,200,432.249987
-1206.143722,200,432.47368
-1303.580683,200,432.657383
-1581.256819,200,432.874999
-1225.891818,200,433.060103
-1091.235298,200,433.277626
-880.726599,200,433.464297
-1104.695078,200,433.711462
-1001.956688,200,433.973645
