#{"t_start": 1573434320.805452, "env_id": "LunarLanderContinuous-v2"}
r,l,t
-74.94618,86,440.860375
283.783929,216,441.944885
-84.433607,1000,450.350222
-33.619419,1000,457.721501
-70.774759,1000,463.674262
-52.915538,1000,470.205647
-83.202561,1000,478.919471
-28.733089,1000,486.840526
-62.395758,1000,496.92798
-126.784077,289,498.381378
-93.848422,1000,505.74616
-78.250486,1000,512.719067
24.495048,1000,522.212474
226.811171,535,526.015917
-90.957532,340,527.779436
-34.030001,1000,534.702918
-28.357637,1000,542.361227
-33.826359,1000,550.335824
-81.443865,1000,558.75214
-24.752345,1000,566.859021
-57.53634,1000,572.421071
14.459117,1000,581.31533
-95.644882,1000,586.85406
-209.592254,710,590.846201
-53.397669,1000,597.270168
136.627434,688,601.546326
-89.664208,285,603.060455
-19.507155,1000,612.440436
-262.113055,220,613.398675
-16.429191,1000,620.175984
-28.137006,1000,626.65476
176.222938,587,630.537762
12.274904,1000,639.90193
58.70733,1000,648.81014
40.485975,1000,656.904088
-50.275533,1000,666.27088
0.264096,1000,672.003935
42.271033,1000,680.785271
-79.828461,1000,688.714791
-65.601429,1000,695.002783
-46.101905,1000,702.125234
-71.027912,1000,709.296076
-39.065762,1000,715.893887
-138.117456,251,716.906557
-72.968502,1000,724.403144
-16.681868,1000,731.143841
-73.640625,1000,740.068992
-235.330946,853,746.739395
-183.630314,1000,756.386713
-37.982002,1000,765.139883
-25.535434,1000,774.180884
89.093228,874,779.294285
-124.867221,303,780.871617
-123.36344,244,781.845592
-54.796147,1000,789.548669
-66.231754,509,792.692016
-168.04318,555,795.895686
-172.752554,1000,803.051551
-69.826884,1000,812.150072
205.935679,483,815.226139
178.823512,490,818.442679
13.060856,1000,828.072588
170.544773,592,832.018682
-27.217676,1000,842.098395
22.995523,1000,850.617323
220.527082,703,855.912233
18.364222,1000,865.563616
146.569073,470,868.467323
9.130049,263,869.999839
-31.785929,489,873.06567
183.190943,786,879.063065
-65.018351,579,882.092681
178.634018,821,888.702693
144.67184,777,895.106068
139.46049,478,898.144323
166.488441,788,903.069626
206.960757,876,909.904827
151.3574,585,913.121298
23.178402,1000,922.154057
157.320078,803,928.650704
-18.524882,1000,937.216327
-47.312902,1000,943.260052
-79.542459,298,944.643642
-192.261529,990,951.597963
-8.325538,1000,960.39865
0.902163,1000,969.864599
-9.304282,1000,977.721564
2.093847,1000,985.571586
-20.51366,1000,992.711274
-80.254152,1000,1000.974333
-12.319291,1000,1009.56054
-44.795918,1000,1019.106423
-38.646458,1000,1028.11226
21.799061,1000,1035.154582
-58.574536,1000,1042.307365
22.116697,1000,1048.691205
19.896335,1000,1056.653775
-57.376082,1000,1064.017576
-23.127948,1000,1072.12352
-3.607447,1000,1080.053223
-4.271102,1000,1087.730349
-2.923363,1000,1094.07398
-24.195886,1000,1101.673502
-51.132473,1000,1108.087018
211.942845,664,1113.104284
14.941268,1000,1122.133223
-0.457602,1000,1128.074254
-55.894917,1000,1136.410016
-41.591381,1000,1143.295594
-49.267472,1000,1149.393664
-46.518646,1000,1156.582918
-64.337018,1000,1162.162098
-93.918797,1000,1168.807186
-44.709209,1000,1174.008153
-15.138768,1000,1179.890366
-81.958815,1000,1187.341949
-45.897223,1000,1193.175676
23.30097,1000,1201.520943
-63.718087,1000,1207.060123
-40.098414,1000,1213.960351
-55.510067,1000,1220.555902
-78.869285,1000,1226.412516
13.106154,1000,1235.285393
-4.397889,1000,1244.855993
-0.091659,1000,1251.030867
163.052921,938,1258.036798
-46.032093,1000,1264.886493
238.213415,754,1269.91374
223.825086,357,1271.716453
-71.090459,1000,1280.954299
302.318255,313,1282.468365
-59.132944,1000,1288.909409
111.372607,1000,1296.74093
-40.7331,1000,1302.76719
258.895252,395,1304.972578
260.265474,492,1307.974178
-99.771759,1000,1314.765392
-181.84545,900,1321.398955
-18.740176,1000,1329.54439
21.115907,1000,1338.434552
26.403986,1000,1345.968508
-35.290667,1000,1353.690495
274.603989,413,1355.898352
7.534555,1000,1364.114279
-5.07771,1000,1371.479136
-87.921749,1000,1377.537227
171.574739,781,1383.666844
179.008742,667,1387.954605
-50.699111,1000,1396.433577
266.446814,218,1397.543045
231.762496,358,1399.516579
-106.57682,1000,1407.489992
238.976976,245,1408.480905
-45.001316,1000,1415.123072
-0.475594,1000,1422.072313
-23.675374,1000,1430.829288
-14.281225,167,1431.742644
169.022798,276,1433.281762
-59.028581,1000,1439.898339
233.307449,308,1441.607869
190.893069,336,1443.361117
212.167488,645,1447.365176
195.946885,733,1451.669432
187.996923,520,1454.521777
261.283058,237,1455.81548
145.375232,706,1460.997837
157.249302,727,1465.01874
225.246774,391,1467.09698
237.565494,385,1469.326043
208.555816,437,1471.619004
252.316084,361,1473.734626
229.977691,299,1475.223802
223.053445,443,1477.790815
212.19801,220,1478.809728
-2.517949,170,1479.635401
253.860845,295,1480.924748
211.936419,282,1482.519079
277.930953,353,1484.242153
232.021861,266,1485.628264
173.078312,614,1488.97256
178.172079,520,1492.044264
16.711842,219,1493.407816
231.181051,268,1494.524159
187.149353,508,1497.056075
184.857895,473,1500.021053
183.349111,543,1503.598819
264.421447,404,1506.290992
121.510372,916,1511.719143
278.391215,462,1513.970215
278.250848,392,1515.936427
268.256217,429,1518.516308
200.785493,494,1521.268675
208.744914,529,1524.636455
265.817894,386,1527.023588
222.934307,496,1529.841449
265.489162,433,1532.372407
209.128786,557,1535.601549
157.853157,655,1540.19472
211.115435,522,1543.23917
258.860302,527,1546.61642
226.623598,578,1550.004356
303.561893,199,1550.88769
162.357612,656,1555.615047
205.491294,579,1559.130373
294.961708,230,1560.05185
268.693216,214,1561.084716
165.487975,686,1565.361862
307.281562,210,1566.367267
206.323543,666,1570.315645
189.903716,720,1575.064786
279.515057,318,1576.596154
256.701825,340,1578.290846
